"population","spawn_year","sex","origin","age_best","fork_length","weight","fecundity","disposition"
"LOS",2015,"F","Hat",4,733,4.19999980926514,4986,"S"
"LOS",2015,"F","Hat",4,779,4.90000009536743,4591,"S"
"LOS",2015,"F","Hat",4,766,4.90000009536743,4118,"S"
"LOS",2015,"F","Hat",4,764,4.40000009536743,4406,"S"
"LOS",2015,"F","Hat",4,717,4,3577,"S"
"LOS",2015,"F","Hat",4,780,5.19999980926514,4528,"S"
"LOS",2015,"F","Hat",4,772,4.90000009536743,3765,"S"
"LOS",2015,"F","Hat",4,804,5.59999990463257,4692,"S"
"LOS",2015,"F","Hat",4,737,4.59999990463257,4195,"S"
"LOS",2015,"F","Hat",4,740,3.79999995231628,1268,"S"
"LOS",2015,"F","Hat",4,770,4.59999990463257,4621,"S"
"LOS",2015,"F","Hat",4,759,3.90000009536743,4742,"S"
"LOS",2015,"F","Hat",5,835,5.80000019073486,4775,"S"
"LOS",2015,"F","Hat",5,845,6.30000019073486,5022,"S"
"LOS",2015,"F","Nat",4,735,4.30000019073486,4377,"S"
"LOS",2015,"F","Nat",4,700,3.90000009536743,3778,"S"
"LOS",2015,"F","Nat",4,750,5,5052,"S"
"LOS",2015,"F","Nat",4,827,5.90000009536743,4848,"S"
"LOS",2015,"F","Nat",4,745,4.80000019073486,4262,"S"
"LOS",2015,"F","Nat",4,825,6.19999980926514,5799,"S"
"LOS",2015,"F","Nat",4,758,4.59999990463257,3753,"S"
"LOS",2015,"F","Nat",4,743,4.5,4653,"S"
"LOS",2015,"F","Nat",4,756,4.30000019073486,4289,"S"
"LOS",2015,"F","Nat",4,746,4.69999980926514,4592,"S"
"LOS",2015,"F","Nat",4,764,5.19999980926514,4133,"S"
"LOS",2015,"F","Nat",4,757,5.19999980926514,4111,"S"
"LOS",2015,"F","Nat",4,822,5.69999980926514,5613,"S"
"LOS",2015,"F","Nat",4,740,4,4472,"S"
"LOS",2015,"F","Nat",4,797,4.69999980926514,2485,"S"
"LOS",2015,"F","Nat",4,727,4.5,5056,"S"
"LOS",2015,"F","Nat",4,735,4.40000009536743,4311,"S"
"LOS",2015,"F","Nat",4,723,4.09999990463257,3550,"S"
"LOS",2015,"F","Nat",4,756,3.70000004768372,4182,"S"
"LOS",2015,"F","Nat",4,824,5,1100,"S"
"LOS",2015,"F","Nat",4,740,4.09999990463257,4401,"S"
"LOS",2015,"F","Nat",4,798,5.09999990463257,4818,"S"
"LOS",2015,"F","Nat",5,850,6.09999990463257,3772,"S"
"LOS",2015,"F","Nat",5,848,6.40000009536743,5207,"S"
"LOS",2015,"F","Nat",5,820,5.09999990463257,4222,"S"
"LOS",2015,"F","Nat",5,894,7.5,5059,"S"
"LOS",2016,"F","Hat",4,731,4.34999990463257,4159,"S"
"LOS",2016,"F","Hat",4,792,5.55000019073486,4187,"S"
"LOS",2016,"F","Hat",4,750,4.44999980926514,3949,"S"
"LOS",2016,"F","Hat",4,762,4.59999990463257,4601,"S"
"LOS",2016,"F","Hat",4,797,3,1794,"S"
"LOS",2016,"F","Hat",4,768,4.84999990463257,3992,"S"
"LOS",2016,"F","Hat",4,828,6.44999980926514,4527,"S"
"LOS",2016,"F","Hat",4,741,4.55000019073486,3651,"S"
"LOS",2016,"F","Hat",4,799,5.30000019073486,5937,"S"
"LOS",2016,"F","Hat",4,728,3.70000004768372,2119,"S"
"LOS",2016,"F","Hat",4,738,4.40000009536743,3876,"S"
"LOS",2016,"F","Hat",4,778,5.5,5177,"S"
"LOS",2016,"F","Hat",4,778,5.40000009536743,5029,"S"
"LOS",2016,"F","Hat",4,721,4.19999980926514,4009,"S"
"LOS",2016,"F","Hat",4,741,4.19999980926514,3542,"S"
"LOS",2016,"F","Hat",4,836,6.5,5514,"S"
"LOS",2016,"F","Hat",4,724,4.05000019073486,3410,"S"
"LOS",2016,"F","Hat",4,757,4.69999980926514,3906,"S"
"LOS",2016,"F","Hat",4,730,4.19999980926514,3485,"S"
"LOS",2016,"F","Hat",4,804,6.19999980926514,4501,"S"
"LOS",2016,"F","Hat",4,818,5.55000019073486,3577,"S"
"LOS",2016,"F","Hat",4,768,4.90000009536743,4577,"S"
"LOS",2016,"F","Hat",4,708,3.29999995231628,3250,"S"
"LOS",2016,"F","Hat",4,723,4.5,3873,"S"
"LOS",2016,"F","Hat",4,757,4.69999980926514,4653,"S"
"LOS",2016,"F","Hat",4,818,6.5,3829,"S"
"LOS",2016,"F","Hat",4,769,5.5,4572,"S"
"LOS",2016,"F","Hat",4,785,5.30000019073486,4893,"S"
"LOS",2016,"F","Hat",4,724,3.84999990463257,3126,"S"
"LOS",2016,"F","Hat",4,766,4.80000019073486,4052,"S"
"LOS",2016,"F","Hat",4,778,5.09999990463257,5147,"S"
"LOS",2016,"F","Hat",4,740,4.40000009536743,4216,"S"
"LOS",2016,"F","Hat",4,725,3.79999995231628,3496,"S"
"LOS",2016,"F","Hat",4,703,3.79999995231628,3820,"S"
"LOS",2016,"F","Hat",4,723,3.90000009536743,3830,"S"
"LOS",2016,"F","Hat",4,760,5.19999980926514,4465,"S"
"LOS",2016,"F","Hat",4,850,6.34999990463257,4584,"S"
"LOS",2016,"F","Hat",4,720,4.19999980926514,3841,"S"
"LOS",2016,"F","Hat",4,818,6.5,5814,"S"
"LOS",2016,"F","Hat",4,770,4.94999980926514,4329,"S"
"LOS",2016,"F","Hat",4,796,5.09999990463257,2649,"S"
"LOS",2016,"F","Hat",5,873,8.14999961853027,5004,"S"
"LOS",2016,"F","Hat",5,814,5.34999990463257,5459,"S"
"LOS",2016,"F","Hat",5,847,6.5,4874,"S"
"LOS",2016,"F","Hat",5,852,5.84999990463257,4000,"S"
"LOS",2016,"F","Hat",5,888,6.59999990463257,4798,"S"
"LOS",2016,"F","Hat",5,883,6.80000019073486,6032,"S"
"LOS",2016,"F","Hat",5,867,6.40000009536743,4930,"S"
"LOS",2016,"F","Hat",5,845,6.84999990463257,4758,"S"
"LOS",2016,"F","Hat",5,858,6.75,4866,"S"
"LOS",2016,"F","Hat",5,797,5.44999980926514,3951,"S"
"LOS",2016,"F","Hat",5,825,6.09999990463257,5158,"S"
"LOS",2016,"F","Hat",5,873,7.30000019073486,5098,"S"
"LOS",2016,"F","Hat",5,823,5.69999980926514,4278,"S"
"LOS",2016,"F","Nat",4,820,5.90000009536743,3623,"S"
"LOS",2016,"F","Nat",4,740,4.34999990463257,3692,"S"
"LOS",2016,"F","Nat",4,804,5.80000019073486,5307,"S"
"LOS",2016,"F","Nat",4,814,5.59999990463257,5177,"S"
"LOS",2016,"F","Nat",4,747,3.54999995231628,3192,"S"
"LOS",2016,"F","Nat",4,813,5.5,4451,"S"
"LOS",2016,"F","Nat",4,776,5.25,4334,"S"
"LOS",2016,"F","Nat",4,722,4.15000009536743,3568,"S"
"LOS",2016,"F","Nat",4,768,4.59999990463257,3682,"S"
"LOS",2016,"F","Nat",4,760,5.19999980926514,4140,"S"
"LOS",2016,"F","Nat",4,716,4,3397,"S"
"LOS",2016,"F","Nat",4,748,4.40000009536743,4126,"S"
"LOS",2016,"F","Nat",4,780,5.40000009536743,5487,"S"
"LOS",2016,"F","Nat",4,721,3.79999995231628,3141,"S"
"LOS",2016,"F","Nat",4,736,4.05000019073486,4302,"S"
"LOS",2016,"F","Nat",5,872,7.5,6069,"S"
"LOS",2016,"F","Nat",5,872,6.59999990463257,4028,"S"
"LOS",2016,"F","Nat",5,864,6.75,4820,"S"
"LOS",2016,"F","Nat",5,837,6.94999980926514,5249,"S"
"LOS",2016,"F","Nat",5,900,8.14999961853027,6743,"S"
"LOS",2017,"F","Hat",4,780,4.90000009536743,3949,"S"
"LOS",2017,"F","Hat",4,710,3.84999990463257,3547,"S"
"LOS",2017,"F","Hat",4,745,4.59999990463257,4679,"S"
"LOS",2017,"F","Hat",4,796,5.34999990463257,5356,"S"
"LOS",2017,"F","Hat",4,768,5.05000019073486,4627,"S"
"LOS",2017,"F","Hat",4,763,5.15000009536743,3294,"S"
"LOS",2017,"F","Hat",4,760,4.94999980926514,4850,"S"
"LOS",2017,"F","Hat",4,789,5.69999980926514,5798,"S"
"LOS",2017,"F","Hat",4,800,5.90000009536743,5392,"S"
"LOS",2017,"F","Hat",4,731,4.80000019073486,4479,"S"
"LOS",2017,"F","Hat",4,719,3.95000004768372,3847,"S"
"LOS",2017,"F","Hat",4,758,4.30000019073486,4146,"S"
"LOS",2017,"F","Hat",4,736,4.40000009536743,4192,"S"
"LOS",2017,"F","Hat",4,775,5.65000009536743,4189,"S"
"LOS",2017,"F","Hat",4,775,4.55000019073486,4399,"S"
"LOS",2017,"F","Hat",4,778,5.40000009536743,5781,"S"
"LOS",2017,"F","Hat",4,803,6.55000019073486,1459,"S"
"LOS",2017,"F","Hat",4,785,4.65000009536743,3678,"S"
"LOS",2017,"F","Hat",4,746,4.55000019073486,4141,"S"
"LOS",2017,"F","Hat",4,705,3.84999990463257,4377,"S"
"LOS",2017,"F","Hat",4,815,5.40000009536743,4323,"S"
"LOS",2017,"F","Hat",4,741,4.09999990463257,4745,"S"
"LOS",2017,"F","Hat",4,800,5.15000009536743,5508,"S"
"LOS",2017,"F","Hat",4,770,5,4507,"S"
"LOS",2017,"F","Hat",4,818,5.44999980926514,4777,"S"
"LOS",2017,"F","Hat",4,800,5.25,4593,"S"
"LOS",2017,"F","Hat",4,800,4.94999980926514,4030,"S"
"LOS",2017,"F","Hat",4,740,4.5,2957,"S"
"LOS",2017,"F","Hat",4,754,4.55000019073486,5184,"S"
"LOS",2017,"F","Hat",4,796,5.75,3708,"S"
"LOS",2017,"F","Hat",4,756,4.59999990463257,4997,"S"
"LOS",2017,"F","Hat",4,735,4.15000009536743,4654,"S"
"LOS",2017,"F","Hat",4,793,4.94999980926514,4069,"S"
"LOS",2017,"F","Hat",4,739,4.40000009536743,3423,"S"
"LOS",2017,"F","Hat",4,750,4.19999980926514,4177,"S"
"LOS",2017,"F","Hat",4,769,4.80000019073486,4965,"S"
"LOS",2017,"F","Hat",4,782,4.75,5061,"S"
"LOS",2017,"F","Hat",4,800,6.15000009536743,4802,"S"
"LOS",2017,"F","Hat",4,814,5.25,3970,"S"
"LOS",2017,"F","Hat",4,753,4.59999990463257,4092,"S"
"LOS",2017,"F","Hat",4,758,5.09999990463257,4747,"S"
"LOS",2017,"F","Hat",4,783,5.25,0,"S"
"LOS",2017,"F","Hat",4,770,4.44999980926514,4357,"S"
"LOS",2017,"F","Hat",4,743,4.30000019073486,3597,"S"
"LOS",2017,"F","Hat",4,752,4.65000009536743,4409,"S"
"LOS",2017,"F","Hat",4,761,5.05000019073486,4601,"S"
"LOS",2017,"F","Hat",4,732,4.5,4232,"S"
"LOS",2017,"F","Hat",4,794,5.44999980926514,4715,"S"
"LOS",2017,"F","Hat",4,731,4.05000019073486,4268,"S"
"LOS",2017,"F","Hat",4,757,4.69999980926514,4521,"S"
"LOS",2017,"F","Hat",4,738,3.90000009536743,3126,"S"
"LOS",2017,"F","Hat",4,751,4.09999990463257,3746,"S"
"LOS",2017,"F","Hat",4,710,3.59999990463257,3535,"S"
"LOS",2017,"F","Hat",4,782,5.59999990463257,4529,"S"
"LOS",2017,"F","Hat",5,785,5.44999980926514,3698,"S"
"LOS",2017,"F","Hat",5,900,7.5,5604,"S"
"LOS",2017,"F","Hat",5,885,7.80000019073486,4944,"S"
"LOS",2017,"F","Hat",5,838,6.05000019073486,4716,"S"
"LOS",2017,"F","Hat",5,835,5.69999980926514,5024,"S"
"LOS",2017,"F","Hat",5,874,6.94999980926514,3775,"S"
"LOS",2017,"F","Hat",5,816,5.44999980926514,5612,"S"
"LOS",2017,"F","Hat",5,880,7.55000019073486,6147,"S"
"LOS",2017,"F","Hat",5,861,6.65000009536743,5060,"S"
"LOS",2017,"F","Nat",4,758,4.75,4143,"S"
"LOS",2017,"F","Nat",4,698,3.75,3884,"S"
"LOS",2017,"F","Nat",4,730,4.55000019073486,4841,"S"
"LOS",2017,"F","Nat",4,837,6.05000019073486,4562,"S"
"LOS",2017,"F","Nat",4,767,4.55000019073486,4609,"S"
"LOS",2017,"F","Nat",5,921,8.39999961853027,5178,"S"
"LOS",2017,"F","Nat",5,830,6.19999980926514,4621,"S"
"LOS",2017,"F","Nat",5,878,7.5,5561,"S"
"LOS",2017,"F","Nat",5,860,6.34999990463257,3412,"S"
"LOS",2017,"F","Nat",5,845,6.09999990463257,6069,"S"
"LOS",2017,"F","Nat",5,878,7.65000009536743,5604,"S"
"LOS",2018,"F","Hat",4,747,4.40000009536743,2301,"S"
"LOS",2018,"F","Hat",4,846,6.09999990463257,3210,"S"
"LOS",2018,"F","Hat",4,775,5.09999990463257,2933,"S"
"LOS",2018,"F","Hat",4,766,4.30000019073486,2373,"S"
"LOS",2018,"F","Hat",4,726,4.59999990463257,3070,"S"
"LOS",2018,"F","Hat",4,755,5.09999990463257,3131,"S"
"LOS",2018,"F","Hat",4,716,4.19999980926514,2741,"S"
"LOS",2018,"F","Hat",4,755,4.69999980926514,2507,"S"
"LOS",2018,"F","Hat",4,767,4.5,2982,"S"
"LOS",2018,"F","Hat",4,724,4,3252,"S"
"LOS",2018,"F","Hat",4,793,5,3040,"S"
"LOS",2018,"F","Hat",4,751,4.44999980926514,4051,"S"
"LOS",2018,"F","Hat",4,820,5.90000009536743,4355,"S"
"LOS",2018,"F","Hat",4,750,4.5,1790,"S"
"LOS",2018,"F","Hat",4,788,4.44999980926514,3632,"S"
"LOS",2018,"F","Hat",4,800,5.65000009536743,5370,"S"
"LOS",2018,"F","Hat",4,742,4.15000009536743,3816,"S"
"LOS",2018,"F","Hat",4,758,4.94999980926514,4625,"S"
"LOS",2018,"F","Hat",4,792,5,4550,"S"
"LOS",2018,"F","Hat",4,800,5.30000019073486,3626,"S"
"LOS",2018,"F","Hat",4,774,4.90000009536743,4032,"S"
"LOS",2018,"F","Hat",4,744,4.5,3935,"S"
"LOS",2018,"F","Hat",4,770,5.34999990463257,4181,"S"
"LOS",2018,"F","Hat",4,768,4.75,4307,"S"
"LOS",2018,"F","Hat",4,806,5.65000009536743,4063,"S"
"LOS",2018,"F","Hat",4,780,5,4388,"S"
"LOS",2018,"F","Hat",4,808,5.59999990463257,3739,"S"
"LOS",2018,"F","Hat",4,758,4.40000009536743,3690,"S"
"LOS",2018,"F","Hat",4,712,3.40000009536743,3409,"S"
"LOS",2018,"F","Hat",4,742,4.09999990463257,4042,"S"
"LOS",2018,"F","Hat",4,812,5.30000019073486,4765,"S"
"LOS",2018,"F","Hat",4,752,4.30000019073486,4218,"S"
"LOS",2018,"F","Hat",4,740,4.19999980926514,3038,"S"
"LOS",2018,"F","Hat",4,702,3.09999990463257,3244,"S"
"LOS",2018,"F","Hat",4,740,4.40000009536743,4672,"S"
"LOS",2018,"F","Hat",4,656,2.70000004768372,2767,"S"
"LOS",2018,"F","Hat",4,782,4.90000009536743,3734,"S"
"LOS",2018,"F","Hat",4,770,5.19999980926514,4566,"S"
"LOS",2018,"F","Hat",4,795,5.69999980926514,4732,"S"
"LOS",2018,"F","Hat",4,674,3.5,3144,"S"
"LOS",2018,"F","Hat",4,688,3.09999990463257,2660,"S"
"LOS",2018,"F","Hat",4,738,4.19999980926514,4107,"S"
"LOS",2018,"F","Hat",4,768,5,5374,"S"
"LOS",2018,"F","Hat",4,700,3.90000009536743,4243,"S"
"LOS",2018,"F","Hat",4,722,3.40000009536743,3262,"S"
"LOS",2018,"F","Hat",4,712,3.59999990463257,3870,"S"
"LOS",2018,"F","Hat",4,761,4.19999980926514,4987,"S"
"LOS",2018,"F","Hat",4,795,5.30000019073486,4717,"S"
"LOS",2018,"F","Hat",4,762,4.59999990463257,4831,"S"
"LOS",2018,"F","Hat",4,672,3.09999990463257,3317,"S"
"LOS",2018,"F","Hat",4,704,3.20000004768372,3635,"S"
"LOS",2018,"F","Hat",4,792,5.40000009536743,4597,"S"
"LOS",2018,"F","Hat",4,778,4.69999980926514,4720,"S"
"LOS",2018,"F","Hat",4,740,4.40000009536743,2362,"S"
"LOS",2018,"F","Hat",4,812,6.5,5399,"S"
"LOS",2018,"F","Hat",4,784,5.40000009536743,4458,"S"
"LOS",2018,"F","Hat",4,760,4,4370,"S"
"LOS",2018,"F","Hat",4,718,3.59999990463257,3607,"S"
"LOS",2018,"F","Hat",5,820,5.90000009536743,3455,"S"
"LOS",2018,"F","Nat",4,730,4.40000009536743,2935,"S"
"LOS",2018,"F","Nat",4,741,4,2262,"S"
"LOS",2018,"F","Nat",4,777,5.09999990463257,2699,"S"
"LOS",2018,"F","Nat",4,778,5.5,2974,"S"
"LOS",2018,"F","Nat",4,764,4.94999980926514,3185,"S"
"LOS",2018,"F","Nat",4,800,5.55000019073486,3811,"S"
"LOS",2018,"F","Nat",4,803,5.65000009536743,4676,"S"
"LOS",2018,"F","Nat",4,786,5.19999980926514,4007,"S"
"LOS",2018,"F","Nat",4,784,4,1142,"S"
"LOS",2018,"F","Nat",4,730,4.19999980926514,4069,"S"
"LOS",2018,"F","Nat",4,756,4.19999980926514,3467,"S"
"LOS",2018,"F","Nat",4,758,4.5,4723,"S"
"LOS",2018,"F","Nat",4,790,5.30000019073486,4185,"S"
"LOS",2018,"F","Nat",5,904,7.80000019073486,4368,"S"
"LOS",2019,"F","Hat",4,723,4.5,4433,"S"
"LOS",2019,"F","Hat",4,795,5.5,4963,"S"
"LOS",2019,"F","Hat",4,782,5.19999980926514,5252,"S"
"LOS",2019,"F","Hat",4,750,5.19999980926514,4576,"S"
"LOS",2019,"F","Hat",4,721,4.19999980926514,3590,"S"
"LOS",2019,"F","Hat",4,786,5.40000009536743,5090,"S"
"LOS",2019,"F","Hat",4,730,4.80000019073486,3588,"S"
"LOS",2019,"F","Hat",4,780,5.5,5066,"S"
"LOS",2019,"F","Hat",4,733,4.5,4552,"S"
"LOS",2019,"F","Hat",4,728,NA,3578,"S"
"LOS",2019,"F","Hat",4,774,5.5,4362,"S"
"LOS",2019,"F","Hat",4,735,4.80000019073486,4177,"S"
"LOS",2019,"F","Hat",4,751,5.19999980926514,3340,"S"
"LOS",2019,"F","Hat",4,733,4.5,4835,"S"
"LOS",2019,"F","Hat",4,742,5,4210,"S"
"LOS",2019,"F","Hat",4,761,5.40000009536743,4399,"S"
"LOS",2019,"F","Hat",4,691,3.59999990463257,3378,"S"
"LOS",2019,"F","Hat",4,774,5.19999980926514,3950,"S"
"LOS",2019,"F","Hat",4,722,4.40000009536743,3433,"S"
"LOS",2019,"F","Hat",4,740,4.5,4160,"S"
"LOS",2019,"F","Hat",4,749,5,4688,"S"
"LOS",2019,"F","Hat",4,739,4.59999990463257,4425,"S"
"LOS",2019,"F","Hat",4,754,5.09999990463257,5356,"S"
"LOS",2019,"F","Hat",4,731,4.40000009536743,4095,"S"
"LOS",2019,"F","Hat",4,790,5.80000019073486,4276,"S"
"LOS",2019,"F","Hat",4,762,5.09999990463257,4000,"S"
"LOS",2019,"F","Hat",4,756,5.19999980926514,3840,"S"
"LOS",2019,"F","Hat",4,705,4,4399,"S"
"LOS",2019,"F","Hat",4,825,6.69999980926514,5241,"S"
"LOS",2019,"F","Hat",4,780,5.59999990463257,4507,"S"
"LOS",2019,"F","Hat",4,755,5,4921,"S"
"LOS",2019,"F","Hat",4,764,5.19999980926514,3292,"S"
"LOS",2019,"F","Hat",4,710,4.09999990463257,3685,"S"
"LOS",2019,"F","Hat",4,740,4.69999980926514,3840,"S"
"LOS",2019,"F","Hat",4,740,4.5,4121,"S"
"LOS",2019,"F","Hat",4,720,4.5,3717,"S"
"LOS",2019,"F","Hat",5,893,6.90000009536743,5294,"S"
"LOS",2019,"F","Hat",5,826,6.5,4759,"S"
"LOS",2019,"F","Hat",5,882,6.90000009536743,5145,"S"
"LOS",2019,"F","Hat",5,848,6.90000009536743,4808,"S"
"LOS",2019,"F","Hat",5,851,6.69999980926514,5065,"S"
"LOS",2019,"F","Hat",5,774,5.09999990463257,3849,"S"
"LOS",2019,"F","Hat",5,838,6.19999980926514,4835,"S"
"LOS",2019,"F","Hat",5,821,6,4188,"S"
"LOS",2019,"F","Hat",5,800,5.19999980926514,4732,"S"
"LOS",2019,"F","Hat",5,842,6.09999990463257,5516,"S"
"LOS",2019,"F","Hat",5,818,5.19999980926514,5215,"S"
"LOS",2019,"F","Hat",5,805,5.69999980926514,4505,"S"
"LOS",2019,"F","Hat",5,855,7,4000,"S"
"LOS",2019,"F","Hat",5,805,5.69999980926514,3550,"S"
"LOS",2019,"F","Hat",5,835,6.09999990463257,5048,"S"
"LOS",2019,"F","Hat",5,815,6.19999980926514,5153,"S"
"LOS",2019,"F","Nat",4,710,4.40000009536743,4027,"S"
"UGR",2001,"F","Nat",4,708,3.90000009536743,3864,"S"
"UGR",2001,"F","Nat",4,763,4.69999980926514,4912,"S"
"UGR",2001,"F","Nat",4,665,2.96000003814697,3115,"S"
"UGR",2001,"F","Nat",4,775,4.71999979019165,5648,"S"
"UGR",2001,"F","Nat",4,785,5.40000009536743,4043,"S"
"UGR",2001,"F","Nat",4,730,4,4378,"S"
"UGR",2001,"F","Nat",4,743,4.59999990463257,5070,"S"
"UGR",2001,"F","Nat",4,716,3.70000004768372,4331,"S"
"UGR",2002,"F","Nat",4,730,4.12775993347168,3661,"S"
"UGR",2002,"F","Nat",4,738,4.21848011016846,5158,"S"
"UGR",2002,"F","Nat",4,725,4.7628002166748,4792,"S"
"UGR",2002,"F","Nat",4,730,4.12775993347168,3564,"S"
"UGR",2002,"F","Nat",4,718,3.67416000366211,3959,"S"
"UGR",2002,"F","Nat",4,742,3.35664010047913,3700,"S"
"UGR",2002,"F","Nat",4,720,3.53807997703552,3350,"S"
"UGR",2002,"F","Nat",4,800,3.53807997703552,4292,"S"
"UGR",2002,"F","Nat",4,677,3.40199995040894,3214,"S"
"UGR",2002,"F","Nat",4,695,3.53807997703552,3368,"S"
"UGR",2002,"F","Nat",4,760,3.90095996856689,4276,"S"
"UGR",2002,"F","Nat",4,675,7.59999990463257,3432,"S"
"UGR",2002,"F","Nat",4,677,7.40000009536743,4049,"S"
"UGR",2002,"F","Nat",4,705,7.80000019073486,3815,"S"
"UGR",2002,"F","Nat",4,699,7.80000019073486,3196,"S"
"UGR",2002,"F","Nat",4,725,NA,4044,"S"
"UGR",2002,"F","Nat",4,670,6.69999980926514,2857,"S"
"UGR",2002,"F","Nat",4,689,7.5,3627,"S"
"UGR",2002,"F","Nat",4,693,7.80000019073486,3307,"S"
"UGR",2002,"F","Nat",4,732,8.60000038146973,3610,"S"
"UGR",2002,"F","Nat",5,919,7.48439979553223,5366,"S"
"UGR",2002,"F","Nat",5,913,7.16688013076782,5214,"S"
"UGR",2002,"F","Nat",5,877,7.03079986572266,4915,"S"
"UGR",2002,"F","Nat",5,849,3.03911995887756,5549,"S"
"UGR",2002,"F","Nat",5,814,11.6000003814697,2558,"S"
"UGR",2003,"F","Nat",4,802,5.65000009536743,5653,"S"
"UGR",2003,"F","Nat",4,808,5.48000001907349,5434,"S"
"UGR",2003,"F","Nat",4,774,7.71999979019165,5790,"S"
"UGR",2003,"F","Nat",4,811,5.86999988555908,4512,"S"
"UGR",2003,"F","Nat",5,830,NA,4369,"S"
"UGR",2003,"F","Nat",5,910,NA,6377,"S"
"UGR",2003,"F","Nat",5,885,NA,5396,"S"
"UGR",2003,"F","Nat",5,853,NA,5393,"S"
"UGR",2003,"F","Nat",5,860,7.1100001335144,6005,"S"
"UGR",2003,"F","Nat",5,856,6.90999984741211,5697,"S"
"UGR",2003,"F","Nat",5,842,6.17000007629395,5738,"S"
"UGR",2003,"F","Nat",5,930,9.22999954223633,6772,"S"
"UGR",2003,"F","Nat",5,852,6.65000009536743,6290,"S"
"UGR",2003,"F","Nat",5,842,6.01000022888184,5638,"S"
"UGR",2003,"F","Nat",5,849,NA,3496,"S"
"UGR",2003,"F","Nat",5,842,NA,5352,"S"
"UGR",2003,"F","Nat",5,848,5.40000009536743,2207,"S"
"UGR",2003,"F","Nat",5,861,7.21999979019165,5793,"S"
"UGR",2003,"F","Nat",5,874,6.61999988555908,4757,"S"
"UGR",2003,"F","Nat",5,829,6.32999992370605,5943,"S"
"UGR",2003,"F","Nat",5,846,6.46000003814697,4380,"S"
"UGR",2003,"F","Nat",5,847,6.57999992370605,5566,"S"
"UGR",2004,"F","Nat",4,688,NA,3058,"S"
"UGR",2004,"F","Nat",4,703,3.70000004768372,3284,"S"
"UGR",2004,"F","Nat",4,700,3.40000009536743,3339,"S"
"UGR",2004,"F","Nat",4,650,2.59999990463257,2335,"S"
"UGR",2004,"F","Nat",4,670,3.40000009536743,2515,"S"
"UGR",2004,"F","Nat",4,655,2.90000009536743,2745,"S"
"UGR",2004,"F","Nat",4,763,4.30000019073486,3582,"S"
"UGR",2005,"F","Hat",4,712,3.90000009536743,4114,"S"
"UGR",2005,"F","Hat",4,649,2.20000004768372,2808,"S"
"UGR",2005,"F","Hat",4,760,4.19999980926514,3678,"S"
"UGR",2005,"F","Hat",4,688,3.5,3256,"S"
"UGR",2005,"F","Hat",4,760,4.69999980926514,3910,"S"
"UGR",2005,"F","Hat",4,721,4.5,4004,"S"
"UGR",2005,"F","Hat",4,733,3.90000009536743,3638,"S"
"UGR",2005,"F","Hat",4,715,3.5,3208,"S"
"UGR",2005,"F","Hat",4,720,3.90000009536743,3554,"S"
"UGR",2005,"F","Hat",4,679,3.29999995231628,3150,"S"
"UGR",2005,"F","Hat",4,728,4,3410,"S"
"UGR",2005,"F","Hat",4,767,5,4306,"S"
"UGR",2005,"F","Hat",4,780,5.09999990463257,4386,"S"
"UGR",2005,"F","Hat",4,696,3.5,2666,"S"
"UGR",2005,"F","Hat",4,762,3.90000009536743,4104,"S"
"UGR",2005,"F","Hat",4,770,4.59999990463257,3936,"S"
"UGR",2005,"F","Hat",4,712,3.79999995231628,3957,"S"
"UGR",2005,"F","Hat",4,728,4.09999990463257,4631,"S"
"UGR",2005,"F","Hat",4,775,4.5,4462,"S"
"UGR",2005,"F","Hat",4,722,3.70000004768372,4337,"S"
"UGR",2005,"F","Hat",4,748,4,3616,"S"
"UGR",2005,"F","Hat",4,745,4.30000019073486,4490,"S"
"UGR",2005,"F","Hat",4,747,4.5,4049,"S"
"UGR",2005,"F","Hat",4,716,4.19999980926514,3614,"S"
"UGR",2005,"F","Hat",4,692,3.79999995231628,3377,"S"
"UGR",2005,"F","Hat",4,760,4,3628,"S"
"UGR",2005,"F","Hat",4,749,4,3689,"S"
"UGR",2005,"F","Hat",4,795,5.19999980926514,4648,"S"
"UGR",2005,"F","Hat",4,729,3.5,3331,"S"
"UGR",2005,"F","Hat",4,773,4.69999980926514,3942,"S"
"UGR",2005,"F","Hat",4,746,4.09999990463257,4387,"S"
"UGR",2005,"F","Hat",4,780,5.19999980926514,4882,"S"
"UGR",2005,"F","Hat",4,787,5.09999990463257,5042,"S"
"UGR",2005,"F","Hat",4,733,4.09999990463257,3684,"S"
"UGR",2005,"F","Hat",4,777,4.80000019073486,3865,"S"
"UGR",2005,"F","Hat",4,760,4.59999990463257,4483,"S"
"UGR",2005,"F","Hat",4,720,3.70000004768372,3048,"S"
"UGR",2005,"F","Hat",4,747,3.90000009536743,4285,"S"
"UGR",2005,"F","Nat",4,814,5.5,4020,"S"
"UGR",2005,"F","Nat",4,698,3.5,3475,"S"
"UGR",2006,"F","Hat",4,725,3.90000009536743,3160,"S"
"UGR",2006,"F","Hat",4,704,3.59999990463257,3730,"S"
"UGR",2006,"F","Hat",4,710,3.40000009536743,3902,"S"
"UGR",2006,"F","Hat",4,759,4.19999980926514,4542,"S"
"UGR",2006,"F","Hat",4,679,3.09999990463257,2695,"S"
"UGR",2006,"F","Hat",4,775,4.69999980926514,4735,"S"
"UGR",2006,"F","Hat",4,663,2.79999995231628,3022,"S"
